Transaction_ID,Date,Store_Location,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Discount,Revenue,Inventory_Level,Supplier,Customer_Segment,Sales_to_Stock_Ratio
Unknown,2024-04-26,Eldoret,home,Air Fryer,27.0,2593.29,5.0,50965.44,433.0,ABC Ltd,wholesale,0.06221198156682028
Unknown,2025-09-29,Kisumu,grocery,Fresh Bananas,43.0,4209.95,20.0,29041.14,487.0,ABC Ltd,vip,0.08811475409836066
TXN00937,2024-05-22,Mombasa,grocery,Fresh Bananas,46.0,2866.66,10.0,60843.4,478.0,ABC Ltd,retail,0.09603340292275574
TXN00938,2025-05-07,Nakuru,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,865.0,Unknown,vip,0.03117782909930716
Unknown,2025-04-29,Mombasa,grocery,Fresh Bananas,27.0,697.0,10.0,50965.44,745.0,ABC Ltd,retail,0.036193029490616625
TXN00940,2025-10-04,Nairobi,electronics,Bluetooth wireless earbuds,38.0,2593.29,10.0,50965.44,437.0,XYZ Traders,vip,0.0867579908675799
Unknown,2025-09-24,Nakuru,electronics,Bluetooth wireless earbuds,44.0,1125.25,10.0,32703.92,724.0,Prime Supply,retail,0.060689655172413794
TXN00942,2024-01-27,Nakuru,electronics,Bluetooth wireless earbuds,17.0,2593.29,20.0,68808.87,146.0,Unknown,vip,0.11564625850340136
Unknown,2024-09-21,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,48313.22,478.0,XYZ Traders,vip,0.05636743215031315
Unknown,2025-07-16,Mombasa,fashion,Graphic T-shirt,36.0,2944.4,5.0,105998.40000000001,96.0,Unknown,retail,0.3711340206185567
TXN00945,2024-01-12,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-11-02,Eldoret,electronics,Bluetooth wireless earbuds,50.0,2593.29,5.0,2599.4,358.0,Prime Supply,retail,0.1392757660167131
TXN00947,2024-09-04,Eldoret,electronics,Bluetooth wireless earbuds,14.0,2593.29,10.0,50965.44,752.0,Unknown,wholesale,0.01859229747675963
Unknown,2024-12-23,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
Unknown,2025-06-04,Kisumu,home,Air Fryer,46.0,2593.29,15.0,50965.44,761.0,Prime Supply,wholesale,0.06036745406824147
TXN00950,2024-01-13,Kisumu,home,Air Fryer,42.0,2593.29,15.0,50965.44,478.0,ABC Ltd,retail,0.08768267223382047
Unknown,2025-07-16,Eldoret,home,Air Fryer,28.0,2593.29,20.0,65569.8,478.0,Unknown,retail,0.05845511482254697
Unknown,2025-09-12,Eldoret,grocery,Fresh Bananas,4.0,2593.29,5.0,50965.44,478.0,Unknown,retail,0.008350730688935281
TXN00953,2024-08-21,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,55689.78,412.0,Unknown,vip,0.06537530266343826
TXN00954,2025-12-23,Kisumu,grocery,Fresh Bananas,50.0,2593.29,10.0,59762.2,478.0,XYZ Traders,retail,0.10438413361169102
TXN00955,2025-05-04,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,600.0,Prime Supply,wholesale,0.04492512479201331
TXN00956,2025-03-28,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2024-03-02,Kisumu,electronics,Bluetooth wireless earbuds,8.0,2593.29,20.0,50965.44,478.0,Unknown,wholesale,0.016701461377870562
TXN00958,2024-04-21,Nairobi,fashion,Graphic T-shirt,25.0,3625.75,10.0,37362.42,425.0,Unknown,wholesale,0.05868544600938967
Unknown,2024-03-27,Nakuru,electronics,Bluetooth wireless earbuds,47.0,2593.29,20.0,78103.26,478.0,Unknown,wholesale,0.09812108559498957
TXN00960,2024-04-24,Mombasa,fashion,Graphic T-shirt,38.0,3416.32,15.0,16219.31,73.0,Unknown,wholesale,0.5135135135135135
TXN00961,2024-05-16,Kisumu,fashion,Graphic T-shirt,27.0,2935.66,10.0,61765.04,352.0,ABC Ltd,vip,0.0764872521246459
Unknown,2024-06-25,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN00963,2025-10-02,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00964,2024-04-17,Kisumu,grocery,Fresh Bananas,27.0,4388.1,5.0,33695.08,320.0,Unknown,wholesale,0.08411214953271028
TXN00965,2024-08-02,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00966,2024-02-25,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,20.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00967,2024-11-05,Kisumu,grocery,Fresh Bananas,12.0,2593.29,10.0,73151.28,478.0,Prime Supply,vip,0.025052192066805846
TXN00968,2024-12-28,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN00969,2024-12-11,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,506.0,ABC Ltd,vip,0.05325443786982249
Unknown,2025-01-14,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN00971,2024-01-18,Mombasa,electronics,Bluetooth wireless earbuds,34.0,2593.29,10.0,50965.44,478.0,ABC Ltd,vip,0.0709812108559499
TXN00972,2024-04-22,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,26296.85,651.0,XYZ Traders,retail,0.04141104294478527
TXN00973,2025-03-26,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,427.0,Unknown,retail,0.0630841121495327
TXN00974,2025-03-13,Mombasa,home,Air Fryer,27.0,4352.56,0.0,50965.44,274.0,XYZ Traders,retail,0.09818181818181818
TXN00975,2025-09-24,Nakuru,fashion,Graphic T-shirt,35.0,701.5,0.0,24552.5,478.0,XYZ Traders,retail,0.07306889352818371
TXN00976,2025-10-06,Eldoret,home,Air Fryer,24.0,162.82,0.0,3907.68,478.0,ABC Ltd,vip,0.05010438413361169
Unknown,2024-03-25,Mombasa,grocery,Fresh Bananas,27.0,2593.29,15.0,50965.44,424.0,ABC Ltd,vip,0.06352941176470588
Unknown,2025-06-02,Nakuru,fashion,Graphic T-shirt,27.0,1957.31,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00979,2025-07-10,Eldoret,grocery,Fresh Bananas,27.0,2593.29,15.0,50965.44,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN00980,2025-09-11,Eldoret,electronics,Bluetooth wireless earbuds,44.0,677.05,10.0,92661.53,427.0,XYZ Traders,retail,0.102803738317757
TXN00981,2025-04-11,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,7921.3,478.0,XYZ Traders,vip,0.05636743215031315
TXN00982,2024-03-08,Eldoret,home,Air Fryer,27.0,4010.21,10.0,7197.3,478.0,Unknown,vip,0.05636743215031315
TXN00983,2025-08-18,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,0.0,77086.75,218.0,Unknown,retail,0.1232876712328767
Unknown,2024-09-11,Mombasa,grocery,Fresh Bananas,27.0,4329.97,10.0,75008.18,580.0,ABC Ltd,wholesale,0.04647160068846816
Unknown,2025-05-23,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,64649.1,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2024-04-16,Kisumu,electronics,Bluetooth wireless earbuds,48.0,2593.29,10.0,97714.81,478.0,Unknown,vip,0.10020876826722339
Unknown,2025-02-27,Nairobi,grocery,Fresh Bananas,38.0,4116.86,20.0,50966.78,585.0,Unknown,vip,0.06484641638225255
Unknown,2025-10-07,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,20.0,41424.98,478.0,Unknown,retail,0.05636743215031315
TXN00989,2025-06-22,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00990,2024-11-29,Nairobi,home,Air Fryer,27.0,4916.89,20.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN00991,2024-01-27,Nairobi,home,Air Fryer,27.0,2593.29,0.0,60866.27,445.0,Prime Supply,wholesale,0.06053811659192825
Unknown,2024-01-28,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2871.34,0.0,50965.44,372.0,XYZ Traders,vip,0.07238605898123325
TXN00993,2024-12-03,Mombasa,electronics,Bluetooth wireless earbuds,5.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.010438413361169102
TXN00994,2024-01-12,Nairobi,grocery,Fresh Bananas,35.0,2593.29,0.0,88126.62,826.0,Unknown,retail,0.04232164449818621
TXN00995,2025-10-15,Mombasa,fashion,Graphic T-shirt,27.0,3627.98,10.0,97917.57,650.0,Unknown,retail,0.041474654377880185
TXN00996,2024-07-23,Eldoret,electronics,Bluetooth wireless earbuds,27.0,3938.98,10.0,43531.48,478.0,Unknown,retail,0.05636743215031315
TXN00997,2025-10-02,Mombasa,fashion,Graphic T-shirt,41.0,2593.29,0.0,94796.0,483.0,Prime Supply,wholesale,0.08471074380165289
Unknown,2025-08-06,Kisumu,grocery,Fresh Bananas,27.0,2593.29,5.0,63150.02,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN00999,2024-01-22,Kisumu,grocery,Fresh Bananas,27.0,2593.29,5.0,46949.57,731.0,Prime Supply,retail,0.036885245901639344
TXN01000,2025-10-19,Nakuru,electronics,Bluetooth wireless earbuds,23.0,4238.89,10.0,88417.32,478.0,Unknown,wholesale,0.04801670146137787
TXN01001,2024-08-12,Eldoret,home,Air Fryer,27.0,2593.29,10.0,48071.24,479.0,ABC Ltd,vip,0.05625
TXN01002,2025-07-27,Kisumu,fashion,Graphic T-shirt,21.0,2593.29,5.0,52118.97,478.0,Unknown,retail,0.04384133611691023
TXN01003,2025-12-18,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,31572.85,203.0,Unknown,retail,0.1323529411764706
TXN01004,2024-10-17,Eldoret,grocery,Fresh Bananas,6.0,2593.29,10.0,50115.14,478.0,XYZ Traders,wholesale,0.012526096033402923
Unknown,2024-07-12,Eldoret,home,Air Fryer,4.0,2593.29,5.0,28965.89,647.0,Unknown,vip,0.006172839506172839
TXN01006,2025-09-08,Nairobi,home,Air Fryer,27.0,2593.29,10.0,50965.44,384.0,Prime Supply,wholesale,0.07012987012987013
TXN01007,2024-05-07,Eldoret,grocery,Fresh Bananas,23.0,2593.29,10.0,50965.44,444.0,XYZ Traders,wholesale,0.051685393258426963
TXN01008,2025-10-07,Kisumu,electronics,Bluetooth wireless earbuds,39.0,2593.29,0.0,40173.42,125.0,Unknown,retail,0.30952380952380953
TXN01009,2024-06-11,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,79020.64,478.0,Unknown,wholesale,0.05636743215031315
TXN01010,2025-08-17,Mombasa,fashion,Graphic T-shirt,18.0,2593.29,10.0,32503.11,478.0,Unknown,vip,0.037578288100208766
Unknown,2025-04-30,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,3793.82,868.0,Unknown,vip,0.031070195627157654
TXN01012,2024-06-17,Eldoret,electronics,Bluetooth wireless earbuds,3.0,4473.73,10.0,13421.189999999999,478.0,ABC Ltd,retail,0.006263048016701462
TXN01013,2024-07-08,Nairobi,grocery,Fresh Bananas,43.0,2752.12,15.0,90553.82,478.0,XYZ Traders,wholesale,0.08977035490605428
Unknown,2025-11-03,Eldoret,fashion,Graphic T-shirt,6.0,2593.29,20.0,50965.44,478.0,Unknown,wholesale,0.012526096033402923
Unknown,2025-08-08,Kisumu,home,Air Fryer,16.0,1090.8,20.0,17452.8,693.0,Unknown,vip,0.023054755043227664
TXN01016,2025-09-08,Mombasa,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN01017,2025-01-03,Kisumu,fashion,Graphic T-shirt,15.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.031315240083507306
Unknown,2024-11-26,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,748.0,XYZ Traders,retail,0.036048064085447265
TXN01019,2024-07-15,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01020,2025-01-30,Eldoret,fashion,Graphic T-shirt,31.0,2593.29,10.0,55550.32,478.0,Unknown,retail,0.06471816283924843
Unknown,2024-10-24,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,13506.54,478.0,Unknown,wholesale,0.05636743215031315
TXN01022,2024-03-30,Mombasa,grocery,Fresh Bananas,20.0,2593.29,10.0,77047.81,455.0,XYZ Traders,retail,0.043859649122807015
TXN01023,2024-01-08,Mombasa,grocery,Fresh Bananas,27.0,3242.24,10.0,50965.44,879.0,Prime Supply,wholesale,0.03068181818181818
Unknown,2024-06-20,Kisumu,fashion,Graphic T-shirt,34.0,2593.29,20.0,21840.56,478.0,Unknown,retail,0.0709812108559499
TXN01025,2024-01-12,Nakuru,fashion,Graphic T-shirt,8.0,633.8,0.0,5070.4,376.0,XYZ Traders,retail,0.021220159151193633
TXN01026,2024-04-11,Nairobi,electronics,Bluetooth wireless earbuds,5.0,1521.9,15.0,7609.5,701.0,XYZ Traders,retail,0.007122507122507123
TXN01027,2024-08-04,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,0.0,3767.29,92.0,Unknown,vip,0.2903225806451613
TXN01028,2025-06-16,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,81173.57,293.0,Unknown,retail,0.09183673469387756
Unknown,2025-11-08,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,88242.66,452.0,Unknown,retail,0.059602649006622516
TXN01030,2025-01-13,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,33272.44,478.0,Unknown,vip,0.05636743215031315
TXN01031,2025-05-04,Mombasa,home,Air Fryer,12.0,2097.35,15.0,25168.199999999997,79.0,ABC Ltd,vip,0.15
Unknown,2025-04-11,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2254.11,5.0,78653.02,478.0,Unknown,wholesale,0.05636743215031315
Unknown,2025-05-03,Mombasa,grocery,Fresh Bananas,46.0,4645.53,0.0,15289.15,478.0,XYZ Traders,retail,0.09603340292275574
TXN01034,2024-12-14,Kisumu,fashion,Graphic T-shirt,25.0,2593.29,10.0,44211.95,478.0,Unknown,wholesale,0.05219206680584551
Unknown,2025-01-22,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,20.0,1437.19,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-07-15,Nakuru,fashion,Graphic T-shirt,27.0,4424.02,10.0,9423.76,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN01037,2025-10-18,Nairobi,fashion,Graphic T-shirt,4.0,4382.63,5.0,17530.52,917.0,Unknown,wholesale,0.004357298474945534
TXN01038,2024-05-20,Nakuru,fashion,Graphic T-shirt,35.0,3708.71,10.0,5343.92,478.0,Unknown,vip,0.07306889352818371
TXN01039,2025-08-23,Eldoret,fashion,Graphic T-shirt,37.0,3144.97,20.0,59264.75,719.0,Unknown,retail,0.05138888888888889
TXN01040,2024-10-02,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50788.62,207.0,XYZ Traders,vip,0.12980769230769232
TXN01041,2024-03-12,Kisumu,grocery,Fresh Bananas,7.0,2593.29,10.0,79192.49,478.0,XYZ Traders,retail,0.014613778705636743
TXN01042,2025-04-25,Kisumu,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2024-02-26,Mombasa,fashion,Graphic T-shirt,41.0,2593.29,15.0,50965.44,478.0,Unknown,retail,0.08559498956158663
TXN01044,2025-12-18,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,15.0,70370.49,582.0,XYZ Traders,vip,0.04631217838765009
TXN01045,2024-11-21,Nakuru,grocery,Fresh Bananas,42.0,2593.29,10.0,29969.2,898.0,XYZ Traders,wholesale,0.04671857619577308
TXN01046,2025-08-14,Mombasa,grocery,Fresh Bananas,6.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.012526096033402923
Unknown,2024-08-06,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
TXN01048,2025-01-25,Mombasa,grocery,Fresh Bananas,45.0,2593.29,10.0,93382.98,539.0,Unknown,vip,0.08333333333333333
TXN01049,2024-03-01,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN01050,2025-11-17,Mombasa,fashion,Graphic T-shirt,14.0,4897.39,5.0,68563.46,478.0,ABC Ltd,vip,0.029227557411273485
TXN01051,2024-04-28,Nakuru,grocery,Fresh Bananas,27.0,2112.92,20.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01052,2025-11-07,Nakuru,home,Air Fryer,27.0,2593.29,10.0,1694.3,217.0,Prime Supply,vip,0.12385321100917432
TXN01053,2025-04-12,Eldoret,fashion,Graphic T-shirt,32.0,3833.51,10.0,33608.28,141.0,XYZ Traders,retail,0.22535211267605634
Unknown,2024-11-07,Kisumu,electronics,Bluetooth wireless earbuds,27.0,1224.15,15.0,12093.56,478.0,Unknown,vip,0.05636743215031315
TXN01055,2025-07-14,Nairobi,fashion,Graphic T-shirt,27.0,3583.07,20.0,50965.44,478.0,Unknown,vip,0.05636743215031315
TXN01056,2025-06-04,Mombasa,home,Air Fryer,27.0,2593.29,10.0,64564.61,165.0,XYZ Traders,vip,0.16265060240963855
TXN01057,2024-08-29,Nakuru,grocery,Fresh Bananas,44.0,1768.8,0.0,32986.08,191.0,Prime Supply,retail,0.22916666666666666
Unknown,2024-07-05,Eldoret,electronics,Bluetooth wireless earbuds,22.0,2593.29,20.0,50965.44,478.0,XYZ Traders,retail,0.04592901878914405
TXN01059,2025-07-31,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,58179.0,649.0,Unknown,retail,0.04153846153846154
Unknown,2025-10-18,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,208.0,Unknown,retail,0.1291866028708134
TXN01061,2024-08-30,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,66635.98,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2024-06-15,Mombasa,fashion,Graphic T-shirt,33.0,2593.29,20.0,11208.59,930.0,Unknown,retail,0.03544575725026853
TXN01063,2024-03-14,Kisumu,fashion,Graphic T-shirt,28.0,2593.29,10.0,51202.38,980.0,XYZ Traders,vip,0.02854230377166157
TXN01064,2025-06-04,Mombasa,electronics,Bluetooth wireless earbuds,15.0,4253.67,0.0,15734.57,344.0,ABC Ltd,retail,0.043478260869565216
Unknown,2025-02-12,Nakuru,electronics,Bluetooth wireless earbuds,40.0,2593.29,5.0,50965.44,678.0,Unknown,retail,0.05891016200294551
TXN01066,2025-05-26,Nairobi,fashion,Graphic T-shirt,35.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.07306889352818371
TXN01067,2024-04-09,Nairobi,electronics,Bluetooth wireless earbuds,36.0,2593.29,10.0,53951.88,222.0,XYZ Traders,retail,0.16143497757847533
Unknown,2024-06-05,Kisumu,home,Air Fryer,27.0,4063.17,10.0,50965.44,852.0,Unknown,retail,0.031652989449003514
TXN01069,2025-07-08,Eldoret,grocery,Fresh Bananas,27.0,3739.82,10.0,50965.44,687.0,Prime Supply,wholesale,0.03924418604651163
Unknown,2024-10-20,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,0.0,73067.8,236.0,Unknown,wholesale,0.11392405063291139
Unknown,2024-01-05,Nairobi,grocery,Fresh Bananas,14.0,2593.29,15.0,50965.44,478.0,XYZ Traders,retail,0.029227557411273485
Unknown,2025-05-18,Eldoret,grocery,Fresh Bananas,39.0,2593.29,20.0,50965.44,478.0,Unknown,retail,0.081419624217119
TXN01073,2025-02-05,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,99761.83,19.0,XYZ Traders,retail,1.35
Unknown,2025-10-13,Nakuru,fashion,Graphic T-shirt,42.0,848.01,10.0,70414.7,945.0,Unknown,vip,0.04439746300211417
Unknown,2025-05-29,Kisumu,grocery,Fresh Bananas,27.0,540.58,5.0,50965.44,478.0,XYZ Traders,vip,0.05636743215031315
TXN01076,2024-12-19,Kisumu,grocery,Fresh Bananas,18.0,2593.29,5.0,99193.81,144.0,Unknown,vip,0.12413793103448276
TXN01077,2024-01-31,Eldoret,electronics,Bluetooth wireless earbuds,27.0,3384.48,5.0,88771.83,478.0,Unknown,retail,0.05636743215031315
TXN01078,2025-07-17,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,14051.82,95.0,ABC Ltd,retail,0.28125
TXN01079,2024-01-05,Eldoret,fashion,Graphic T-shirt,47.0,2593.29,15.0,50965.44,478.0,ABC Ltd,wholesale,0.09812108559498957
TXN01080,2025-04-26,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,43806.62,915.0,XYZ Traders,retail,0.02947598253275109
TXN01081,2025-03-16,Nakuru,grocery,Fresh Bananas,18.0,2593.29,0.0,50965.44,478.0,ABC Ltd,retail,0.037578288100208766
TXN01082,2025-06-09,Mombasa,home,Air Fryer,6.0,2593.29,0.0,42311.11,478.0,XYZ Traders,wholesale,0.012526096033402923
TXN01083,2024-01-30,Kisumu,electronics,Bluetooth wireless earbuds,27.0,3143.19,0.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
Unknown,2025-01-18,Mombasa,home,Air Fryer,27.0,3409.66,10.0,11225.06,246.0,Unknown,retail,0.10931174089068826
Unknown,2025-05-11,Eldoret,fashion,Graphic T-shirt,2.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.0041753653444676405
Unknown,2024-12-24,Nakuru,fashion,Graphic T-shirt,36.0,2593.29,0.0,50965.44,478.0,Prime Supply,wholesale,0.07515657620041753
TXN01087,2025-01-20,Nakuru,grocery,Fresh Bananas,25.0,2593.29,10.0,50965.44,753.0,Unknown,retail,0.033156498673740056
TXN01088,2024-08-24,Eldoret,electronics,Bluetooth wireless earbuds,38.0,2593.29,10.0,44144.83,639.0,ABC Ltd,retail,0.059375
TXN01089,2025-11-28,Nakuru,home,Air Fryer,27.0,4805.82,20.0,69313.25,750.0,Unknown,wholesale,0.03595206391478029
TXN01090,2024-12-26,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,22.0,Prime Supply,retail,1.173913043478261
TXN01091,2024-10-08,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,990.0,XYZ Traders,retail,0.027245206861755803
Unknown,2025-11-08,Mombasa,grocery,Fresh Bananas,17.0,2593.29,10.0,37323.17,73.0,Prime Supply,vip,0.22972972972972974
Unknown,2024-05-21,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,61134.63,437.0,Unknown,retail,0.06164383561643835
Unknown,2024-10-29,Nairobi,electronics,Bluetooth wireless earbuds,27.0,593.1,20.0,34613.22,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2025-09-06,Eldoret,grocery,Fresh Bananas,4.0,2593.29,10.0,31442.65,478.0,Unknown,wholesale,0.008350730688935281
Unknown,2024-10-13,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN01097,2024-12-30,Eldoret,electronics,Bluetooth wireless earbuds,4.0,2593.29,20.0,87903.9,478.0,ABC Ltd,retail,0.008350730688935281
TXN01098,2025-05-31,Nakuru,fashion,Graphic T-shirt,41.0,466.27,10.0,19117.07,478.0,ABC Ltd,retail,0.08559498956158663
Unknown,2025-07-19,Kisumu,home,Air Fryer,26.0,2593.29,0.0,30464.37,709.0,Prime Supply,retail,0.036619718309859155
TXN01100,2024-11-06,Kisumu,home,Air Fryer,27.0,3317.11,0.0,22125.63,478.0,Unknown,retail,0.05636743215031315
TXN01101,2024-08-14,Nakuru,electronics,Bluetooth wireless earbuds,49.0,2593.29,5.0,44870.24,534.0,XYZ Traders,vip,0.09158878504672897
Unknown,2024-07-25,Kisumu,fashion,Graphic T-shirt,22.0,2593.29,10.0,40099.99,478.0,Unknown,wholesale,0.04592901878914405
TXN01103,2025-09-24,Nakuru,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,588.0,Unknown,retail,0.04584040747028863
Unknown,2025-12-10,Nairobi,home,Air Fryer,27.0,1606.07,10.0,50965.44,990.0,XYZ Traders,retail,0.027245206861755803
TXN01105,2024-08-25,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,7399.8,221.0,ABC Ltd,wholesale,0.12162162162162163
TXN01106,2024-10-13,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,64708.13,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-11-24,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,10.0,58777.07,449.0,Unknown,retail,0.06
Unknown,2025-07-24,Nairobi,fashion,Graphic T-shirt,15.0,2593.29,15.0,50965.44,478.0,Unknown,vip,0.031315240083507306
Unknown,2024-01-03,Nairobi,fashion,Graphic T-shirt,31.0,2593.29,10.0,40283.49,250.0,ABC Ltd,vip,0.12350597609561753
Unknown,2024-05-10,Eldoret,electronics,Bluetooth wireless earbuds,24.0,2593.29,15.0,50965.44,472.0,Unknown,retail,0.0507399577167019
Unknown,2024-03-09,Kisumu,electronics,Bluetooth wireless earbuds,35.0,2593.29,15.0,2776.06,478.0,ABC Ltd,wholesale,0.07306889352818371
TXN01112,2024-05-27,Nakuru,electronics,Bluetooth wireless earbuds,24.0,2593.29,10.0,24345.59,314.0,Prime Supply,retail,0.0761904761904762
TXN01113,2024-09-07,Mombasa,electronics,Bluetooth wireless earbuds,27.0,1227.65,10.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
